date,unit_id,make,model,year,engine,mpghighway,mpgcity,tankSizeGallons,fuelcard_id,status,site_city,quantity,unit_of_measure,price,odometer,currency,site_state
"2023-07-13 11:02:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.387,G,69,120487,USD,NM
"2023-07-12 11:13:46",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.352,G,55.25,120388,USD,NM
"2023-07-12 11:11:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,1.177,G,4.19,120388,USD,NM
"2023-07-12 11:11:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,1.177,G,4.19,120388,USD,NM
"2018-09-15 14:07:48",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,25.151,G,74.17,168943,USD,TX
"2018-08-29 18:55:16",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Crane,24.518,G,75,167938,USD,TX
"2018-08-15 21:37:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.775,G,70.58,166915,USD,TX
"2018-08-09 11:51:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.248,G,50.35,166258,USD,TX
"2018-08-08 11:26:37",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.475,G,61.4,166206,USD,TX
"2018-08-02 23:44:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.319,G,57.94,165938,USD,TX
"2018-08-01 11:12:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.464,G,57.22,165791,USD,TX
"2018-07-25 13:19:05",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.174,G,53.22,165082,USD,TX
"2018-07-19 21:12:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Crane,17.339,G,52,164635,USD,TX
"2018-07-12 11:44:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.03,G,50,163985,USD,TX
"2018-07-11 21:58:19",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,7.802,G,24.65,1,USD,TX
"2018-07-05 22:30:17",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.68,G,32.67,1,USD,TX
"2018-07-05 11:30:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.948,G,62.22,163618,USD,TX
"2018-07-03 21:03:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,8.572,G,26.56,163544,USD,TX
"2018-07-03 11:49:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.599,G,61.13,163430,USD,TX
"2018-07-02 12:46:07",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,1.155,G,3.53,1,USD,TX
"2018-07-02 11:42:19",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.632,G,54.47,163265,USD,TX
"2018-06-28 12:36:41",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.756,G,51.59,163148,USD,TX
"2018-06-28 12:29:29",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.065,G,76.25,55410,USD,TX
"2018-06-26 21:31:18",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,9.05,G,27.68,1,USD,TX
"2018-06-25 13:57:40",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.959,G,54.94,163063,USD,TX
"2018-06-20 16:46:49",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,6.487,G,20.1,1,USD,TX
"2018-06-18 10:25:53",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,6.722,G,20.16,1,USD,TX
"2018-06-14 16:05:35",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,16.987,G,53.66,162606,USD,TX
"2018-06-13 01:27:43",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.43,G,32.32,1,USD,TX
"2018-06-12 11:48:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.873,G,55.39,162493,USD,TX
"2018-06-06 10:29:29",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,13.89,G,41.66,162084,USD,TX
"2018-06-04 21:43:24",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,7.244,G,21.72,1,USD,TX
"2018-06-04 14:59:29",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.345,G,61.01,162061,USD,TX
"2018-05-31 09:40:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Crane,18.717,G,54.82,161685,USD,TX
"2018-05-23 13:11:54",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.392,G,57,161422,USD,TX
"2018-05-21 11:31:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.612,G,55.82,161311,USD,TX
"2018-05-15 11:15:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.915,G,58.93,161089,USD,TX
"2018-05-14 21:36:44",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,8.683,G,25.17,160870,USD,TX
"2018-05-14 11:38:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,6.941,G,20.54,1,USD,TX
"2018-05-10 21:44:54",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,23.129,G,67.05,160934,USD,TX
"2018-05-09 23:30:35",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,6.88,G,19.95,1,USD,TX
"2018-05-08 23:21:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.917,G,31.65,160826,USD,TX
"2018-05-08 11:14:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,14.187,G,41.13,160777,USD,TX
"2018-05-07 12:16:39",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.509,G,50.76,160709,USD,TX
"2018-05-03 12:07:41",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.431,G,74,246506,USD,TX
"2018-05-01 22:51:30",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.148,G,29.42,1,USD,TX
"2018-05-01 19:39:55",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.898,G,52.37,246798,USD,TX
"2018-04-24 21:35:13",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,11.582,G,32.42,1,USD,TX
"2018-04-23 11:16:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.155,G,75,245955,USD,TX
"2018-04-18 11:40:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.795,G,75,160135,USD,TX
"2018-04-10 11:24:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.788,G,75,159942,USD,TX
"2018-04-09 13:38:58",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,1.325,G,3.52,1,USD,TX
"2018-04-09 13:36:23",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,1.936,G,6.04,1,USD,TX
"2018-04-05 11:52:01",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.758,G,52.54,159557,USD,TX
"2018-04-03 11:34:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.997,G,63.81,159416,USD,TX
"2018-04-02 23:55:48",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,7.996,G,20.38,1,USD,TX
"2018-03-31 11:49:15",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.899,G,66.21,159230,USD,TX
"2018-03-30 00:12:13",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,9.657,G,25.1,1,USD,TX
"2018-03-27 12:58:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,29.081,G,75,158980,USD,TX
"2018-03-22 13:30:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.857,G,75,158494,USD,TX
"2018-03-20 12:03:14",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,11.887,G,30.89,158391,USD,TX
"2018-03-19 21:40:17",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.91,G,27.92,1,USD,TX
"2018-03-19 11:08:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.644,G,50.27,158240,USD,TX
"2018-03-15 20:08:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,5.404,G,16.75,1,USD,TX
"2018-03-15 20:06:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,4.63,G,11.85,1,USD,TX
"2018-03-12 22:01:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.737,G,71.53,158039,USD,TX
"2018-03-08 23:15:44",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,8.87,G,23.05,1,USD,TX
"2018-02-27 12:43:23",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.092,G,59.09,157343,USD,TX
"2018-02-26 00:54:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,9.848,G,25.2,1,USD,TX
"2018-02-25 10:56:37",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,14.067,G,34.73,157111,USD,TX
"2018-02-22 16:21:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,11.988,G,30.44,156916,USD,TX
"2018-02-21 23:35:03",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,9.852,G,24.52,1,USD,TX
"2018-02-21 13:02:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.789,G,27.61,156767,USD,TX
"2018-02-20 12:45:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,10.812,G,27.67,252125,USD,TX
"2018-02-19 12:36:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.193,G,67.03,156591,USD,TX
"2018-02-08 14:16:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,15.853,G,40.25,156204,USD,TX
"2018-02-07 12:24:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.857,G,75,156100,USD,TX
"2018-01-08 13:29:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.001,G,54.54,154218,USD,TX
"2018-01-04 12:27:50",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.956,G,61.37,154024,USD,TX
"2018-01-02 12:33:25",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.074,G,51.37,153812,USD,TX
"2018-01-01 21:33:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,13.904,G,43.37,1,USD,TX
"2018-01-01 21:31:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,21.495,G,53.72,153658,USD,TX
"2017-12-29 12:59:04",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.499,G,65.16,153527,USD,TX
"2017-08-14 11:33:34",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.249,G,42.33,54888,USD,TX
"2017-08-14 11:32:07",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,14.144,G,34.78,41642,USD,TX
"2017-05-10 11:49:30",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,4.064,G,9.59,36624,USD,TX
"2017-05-10 11:43:16",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.766,G,66.84,36627,USD,TX
"2017-05-05 12:55:22",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.042,G,64.82,36342,USD,TX
"2017-05-04 12:54:54",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.842,G,46.81,54216,USD,TX
"2017-05-02 18:15:24",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,7.476,G,17.64,8469,USD,TX
"2017-05-02 18:13:58",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.425,G,64.02,3811,USD,TX
"2017-04-28 12:23:19",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.243,G,63.66,35765,USD,TX
"2017-04-26 12:13:40",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.399,G,48.12,147272,USD,TX
"2017-04-24 20:44:13",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,25.667,G,73.09,35854,USD,TX
"2017-04-20 13:25:15",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.046,G,47.29,166624,USD,TX
"2017-04-20 13:23:51",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.795,G,76.25,35680,USD,TX
"2017-04-17 11:57:52",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.068,G,68.62,35443,USD,TX
"2017-04-12 13:02:36",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.563,G,67.2,35263,USD,TX
"2017-04-12 12:56:22",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,5.057,G,12.13,3811,USD,TX
"2017-04-07 13:31:26",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.243,G,55.11,35067,USD,TX
"2017-04-04 12:27:38",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.447,G,71.33,34865,USD,TX
"2017-03-30 20:43:20",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.198,G,71.96,34664,USD,TX
"2017-03-28 12:12:07",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.786,G,44.88,145064,USD,TX
"2017-03-28 12:07:33",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,29.308,G,76.25,34449,USD,TX
"2017-03-23 12:16:45",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.163,G,50.01,745424,USD,TX
"2017-03-23 12:14:24",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,30.133,G,75,34214,USD,TX
"2017-03-17 12:05:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Crane,23.788,G,61.83,33382,USD,TX
"2017-03-14 12:07:18",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,6.308,G,13.24,33741,USD,TX
"2017-03-14 12:02:31",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.453,G,46.61,33774,USD,TX
"2017-03-09 17:30:55",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,17.381,G,46.42,33455,USD,TX
"2017-03-07 13:49:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.105,G,68.82,45,USD,TX
"2017-03-02 19:16:49",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.742,G,35.14,3256,USD,TX
"2017-03-01 13:51:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.362,G,58.85,33204,USD,TX
"2017-02-24 13:59:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,8.066,G,20.32,85,USD,TX
"2017-02-24 13:59:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,21.476,G,46.37,45321,USD,TX
"2017-02-21 14:03:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.665,G,47.02,32566,USD,TX
"2017-02-17 13:49:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,29.565,G,63.83,6841,USD,TX
"2017-02-17 13:48:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.005,G,50.79,32838,USD,TX
"2017-02-13 13:08:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Crane,25.945,G,66.39,32691,USD,TX
"2017-02-07 13:51:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.11,G,55.25,32492,USD,TX
"2017-02-03 13:57:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,21.882,G,54.68,41253,USD,TX
"2017-02-03 13:47:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.994,G,43.23,35,USD,TX
"2017-01-30 13:10:40",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.023,G,52.49,32212,USD,TX
"2017-01-26 13:59:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.506,G,66.24,32010,USD,TX
"2017-01-26 13:51:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,25.356,G,53.22,40,USD,TX
"2017-01-23 17:23:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.392,G,66.48,31799,USD,TX
"2017-01-18 13:38:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.014,G,51.85,54888,USD,TX
"2017-01-17 17:21:27",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,4.726,G,9.92,31485,USD,TX
"2017-01-17 17:14:28",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.436,G,49.17,31584,USD,TX
"2017-01-13 14:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.504,G,70.38,30142,USD,TX
"2017-01-10 13:52:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.004,G,51.19,54707,USD,TX
"2017-01-06 13:49:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.101,G,51.44,504236,USD,TX
"2017-01-03 14:17:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.173,G,50.41,53701,USD,TX
"2017-01-03 14:14:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.177,G,60.83,101723,USD,TX
"2016-12-28 13:35:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,29.16,G,60.04,101702,USD,TX
"2016-12-28 13:35:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.704,G,46.74,30254,USD,TX
"2016-12-21 13:41:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,20.495,G,50.4,35214,USD,TX
"2016-12-16 20:03:50",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.991,G,61.2,31268,USD,TX
"2016-12-13 20:16:23",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.36,G,39.86,324516,USD,TX
"2016-12-13 13:31:29",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.352,G,49.61,53124,USD,TX
"2016-12-12 13:03:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,13.909,G,27.25,116141,USD,TX
"2016-12-09 20:09:18",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.967,G,43.65,52143,USD,TX
"2016-12-07 13:19:52",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.537,G,60.07,524138,USD,TX
"2016-12-06 14:49:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.965,G,48.91,11611,USD,TX
"2016-12-01 13:48:14",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.591,G,69.84,31290,USD,TX
"2016-11-28 13:53:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.762,G,63.67,31142,USD,TX
"2016-11-17 20:29:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,0.585,G,1.11,30885,USD,TX
"2016-11-17 20:27:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,22.521,G,53.58,30885,USD,TX
"2016-11-14 13:03:41",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,30.012,G,75,3005,USD,TX
"2016-11-11 16:06:01",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.439,G,47.88,51238,USD,TX
"2016-11-11 16:02:50",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,1.101,G,3.89,30565,USD,TX
"2016-11-07 12:59:04",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,30.397,G,76,30377,USD,TX
"2016-11-01 12:41:57",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,19.521,G,49.25,30124,USD,TX
"2016-10-27 12:45:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,26.691,G,65.37,29423,USD,TX
"2016-10-26 12:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.341,G,32.67,63254,USD,TX
"2016-10-25 16:30:20",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,18.679,G,47.18,39733,USD,TX
"2016-10-24 12:58:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.601,G,56.56,24651,USD,TX
"2016-10-21 16:26:39",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,21.128,G,54.05,29619,USD,TX
"2016-10-17 12:50:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,3.21,G,6.42,39481,USD,TX
"2016-10-17 12:47:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.041,G,69.79,39841,USD,TX
"2016-10-13 12:14:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,16.919,G,42.28,29142,USD,TX
"2016-10-11 12:42:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,33.42,G,68.81,101386,USD,TX
"2016-10-10 13:41:04",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.792,G,72.05,28341,USD,TX
"2016-10-04 12:53:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,23.435,G,54.58,54888,USD,TX
"2016-10-04 12:44:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,27.294,G,53.47,23145,USD,TX
"2016-09-29 12:12:37",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.568,G,58.71,28531,USD,TX
"2016-09-26 13:47:46",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,25.312,G,60.96,28321,USD,TX
"2016-09-26 13:47:46",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,25.312,G,60.96,28321,USD,TX
"2016-09-21 13:01:16",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,24.764,G,48.51,28162,USD,TX
"2016-09-21 12:51:12",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,31.507,G,75.58,28162,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Orla,23.126,G,56.73,18803,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Orla,20.048,G,49.35,81934,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,36.648,G,128.02,82112,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,51,G,183.55,82450,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,10.755,G,33.33,72436,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,45.474,G,150.02,82681,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,15.671,G,51.7,827879,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Midland,38.283,G,195.21,83040,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,5.099,G,20.59,83180,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.068,G,75.32,83180,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.373,G,101.84,83350,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,21.999,G,109.97,83575,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.95,G,104.73,83746,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,30.427,G,152.1,84065,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,14.542,G,72.7,84407,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.015,G,90.06,84275,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,35.721,G,200,84773,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,18.152,G,98,85116,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.68,G,106.25,85116,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,5.135,G,22.59,85298,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.357,G,104.51,85298,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,24.012,G,129.64,85526,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,16.089,G,86.86,85701,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,22.534,G,123.91,85881,USD,NM
